0.01745,2.13117374393947E-05
0.0119365030020658,2.1737200864416E-05
0.00606032140057587,1.53551099502648E-05
0,1.04489795918367E-05
0.00606032140057587,1.61045118400371E-05
0.0119365030020658,3.63263853067037E-05
0.01745,4.29992862118489E-05
0.0200178176286515,2.50360519147572E-05
0.0224332875780602,4.81751262188307E-05
0.0267349510648523,5.24063236963927E-05
0.0302242865920769,6.67628051060193E-05
0.0327952724654282,0.00011124955500178
0.0337108113374885,0.000109739368998628
0.0343697905801261,0.000109646117156876
0.0347671949634019,0.000162336344672527
0.0349,0.000152109248242293
0.0347671949634019,0.000124007936507936
0.0343697905801261,0.000116458497103095
0.0337108113374885,0.000105414066453027
0.0302242865920769,5.7454754380925E-05
